Date,Close,High,Low,Open,Volume,ticker

2015-01-01,189.9998321533203,190.8771860012296,189.0903810391093,189.65746131276853,2963643,RELIANCE.NS
2015-01-02,189.4969482421875,191.74382815812206,189.22947104058622,190.04261601795088,7331366,RELIANCE.NS
2015-01-05,187.42123413085938,190.64175904729098,187.04675183183352,189.37922403053025,10103941,RELIANCE.NS
2015-01-06,178.91522216796875,186.8113764752529,178.0378685150495,186.1694170073948,18627980,RELIANCE.NS
2015-01-07,182.80979919433594,183.77274551363777,179.10781540722698,179.12921357945618,20720312,RELIANCE.NS
2015-01-08,180.1884765625,184.650124649003,179.78189694949202,184.05094717483541,19872227,RELIANCE.NS
2015-01-09,184.09375,184.457533275433,180.81974337459295,181.54729564096232,13392787,RELIANCE.NS
2015-01-12,181.953857421875,184.2435334450875,180.09217344442607,184.13654257589423,10100113,RELIANCE.NS
2015-01-13,180.423828125,182.9488838223256,179.85676228725453,182.53160518732582,9948711,RELIANCE.NS
2015-01-14,178.66915893554688,181.2477104052324,177.86669881659475,180.39175484961623,11380041,RELIANCE.NS
2015-01-15,184.93899536132812,186.4048131781008,179.74979516459382,179.74979516459382,16927085,RELIANCE.NS
2015-01-16,186.105224609375,187.23935634856096,182.3283327949327,184.02953040371162,19136963,RELIANCE.NS
2015-01-19,188.2344207763672,189.59323348253545,183.76207355968455,186.21223606415992,13339962,RELIANCE.NS
2015-01-20,193.24171447753906,193.7766830853342,188.06319949854915,188.63027965023696,13361320,RELIANCE.NS
2015-01-21,194.0334930419922,195.0285368158152,190.8878753971637,193.6590249541533,17084297,RELIANCE.NS
2015-01-22,189.11178588867188,194.12980116349135,188.20233481106973,193.69112425719513,23721627,RELIANCE.NS
2015-01-23,189.7858123779297,192.11827040016072,187.66733608819882,190.44917003317502,18080494,RELIANCE.NS
2015-01-27,190.2458953857422,191.88289856167683,188.41629435796523,191.06973937499922,17939876,RELIANCE.NS
2015-01-28,194.05490112304688,194.68617592947535,189.61465072299592,189.61465072299592,19298126,RELIANCE.NS
2015-01-29,198.88031005859375,199.97164555622763,194.06557782256655,194.10837417270935,36117653,RELIANCE.NS
2015-01-30,195.8523712158203,199.27617902007137,194.5149424979657,199.00868756270236,21746801,RELIANCE.NS
2015-02-02,194.3116912841797,196.84744671575802,193.80881983332242,196.02358832102465,19302710,RELIANCE.NS
2015-02-03,200.63502502441406,201.33048002463076,195.41371298308377,195.41371298308377,17092333,RELIANCE.NS
2015-02-04,198.75193786621094,201.96175010615312,198.13137645200834,200.95600722349823,14072894,RELIANCE.NS
2015-02-05,197.6605682373047,201.1271580029095,196.3552368185314,200.2926149635579,12365643,RELIANCE.NS
2015-02-06,194.70753479003906,199.00868188305802,193.2310179844294,197.74616109413523,9045844,RELIANCE.NS
2015-02-09,191.88291931152344,196.4408594587449,190.87717644873985,192.8458658213798,8839692,RELIANCE.NS
2015-02-10,188.73727416992188,193.55199173331846,184.3077237267607,192.16108189681194,13651008,RELIANCE.NS
2015-02-11,192.7388458251953,193.60550041005428,188.9512548872894,189.59321436872443,9781008,RELIANCE.NS
2015-02-12,194.54702758789062,195.5741684364587,189.86069925186052,194.30094860424137,8709626,RELIANCE.NS
2015-02-13,196.33387756347656,197.04003170359636,194.52567443154445,195.58491278397295,7393680,RELIANCE.NS
2015-02-16,193.188232421875,197.76757030685985,192.58905496930115,196.59062786062142,12266698,RELIANCE.NS
2015-02-18,192.94215393066406,194.30098096364335,191.39074331319028,192.58906974126074,9835036,RELIANCE.NS
2015-02-19,193.02774047851562,194.215382065177,189.92491934252845,194.07627964075965,9550637,RELIANCE.NS
2015-02-20,186.83279418945312,191.73311911328037,186.44761275465314,191.57261851615772,18717199,RELIANCE.NS
2015-02-23,182.19996643066406,187.61386200854957,181.2691172193531,186.15874320844807,14104463,RELIANCE.NS
2015-02-24,180.06005859375,183.34477820915185,179.10782559091496,182.79911050178785,19946218,RELIANCE.NS
2015-02-25,180.423828125,183.2805697700421,179.97445223226902,181.63286768635768,15274116,RELIANCE.NS
2015-02-26,180.17776489257812,181.88966164130656,179.02222065980368,181.05510429838532,21459750,RELIANCE.NS
2015-02-27,183.07728576660156,184.24352906657856,180.73412864897224,181.36538904670613,18659378,RELIANCE.NS
2015-03-02,184.93899536132812,187.34636143153838,183.0772970290994,185.9554372260285,14579511,RELIANCE.NS
