Date,Close,High,Low,Open,Volume,ticker

2015-01-01,848.3333740234375,850.5629061952653,842.1527061125549,843.1686666748146,674298,LT.NS
2015-01-02,866.2262573242188,868.6816158955094,847.5149098551705,847.5149098551705,1936584,LT.NS
2015-01-05,878.2772216796875,886.7439040758508,872.2657944959662,872.2657944959662,2176527,LT.NS
2015-01-06,848.9825439453125,871.9272862545588,844.438729767231,869.8106154701192,3048025,LT.NS
2015-01-07,846.9505615234375,852.312828895564,838.5120933521287,845.9628162258368,2063635,LT.NS
2015-01-08,852.3409423828125,859.9327412905251,849.0107001337578,857.6749420523734,1455954,LT.NS
2015-01-09,846.8095092773438,860.2150747455364,839.8950336098151,859.086200796842,1735729,LT.NS
2015-01-12,865.9724731445312,867.5528967890414,843.9026628445995,848.8697602610292,1535320,LT.NS
2015-01-13,857.6749267578125,873.2818584222961,855.8122462952934,872.0400714472834,1318348,LT.NS
2015-01-14,856.8281860351562,865.9157611503276,846.6681680189291,859.3681905392131,1476891,LT.NS
2015-01-15,888.2679443359375,895.3235482402928,866.7061688728828,872.0683844319042,3419091,LT.NS
2015-01-16,898.4559936523438,909.8860137994102,880.5348854036379,893.2349077892673,4195027,LT.NS
2015-01-19,911.4946899414062,916.0949339817948,904.1851491750068,904.8059909173257,2087947,LT.NS
2015-01-20,919.7922973632812,922.3040870159792,903.6773833840064,915.4743094646651,2088778,LT.NS
2015-01-21,933.9031372070312,941.6077963085228,920.4693090179445,922.1908606116175,3705237,LT.NS
2015-01-22,938.8421020507812,942.0593789583277,933.2257942852577,934.7216228914745,1811173,LT.NS
2015-01-23,965.9356079101562,968.5602588042175,945.4461743289412,945.4461743289412,4374211,LT.NS
2015-01-27,983.2639770507812,987.7794716050071,969.717286682013,970.8461086440467,3390609,LT.NS
2015-01-28,958.6259765625,982.4174373148762,951.0907117423718,979.4258830242825,3463524,LT.NS
2015-01-29,973.0477294921875,978.5792889784291,952.9251974525621,955.2393759704605,3460012,LT.NS
2015-01-30,959.8677368164062,982.5867022431943,950.1592674968055,975.7004948250183,2282494,LT.NS
2015-02-02,979.369384765625,982.0505699184512,957.2995784606292,957.2995784606292,2125707,LT.NS
2015-02-03,972.257568359375,987.7233224853918,963.7061349432654,983.2642574224883,2930722,LT.NS
2015-02-04,953.009765625,977.7325406430822,949.6230926104456,976.2367118302268,1846012,LT.NS
2015-02-05,949.6229248046875,962.9438914296476,944.9380348526142,954.4489950094584,2015947,LT.NS
2015-02-06,950.2720947265625,956.1705561336386,938.6726795739008,949.3972112338797,2210620,LT.NS
2015-02-09,887.5624389648438,942.0595805661915,874.8906295838447,938.8423029701233,5339823,LT.NS
2015-02-10,887.1389770507812,909.3216424432795,864.8151313902582,872.1246725877565,10472047,LT.NS
2015-02-11,910.28125,916.4901850854648,893.9123990475949,895.7750278967044,4675647,LT.NS
2015-02-12,931.36328125,936.415075315656,906.0478801526815,913.272775591616,3162283,LT.NS
2015-02-13,938.1930541992188,944.8817539524686,931.3350621395299,936.9794826105689,2363568,LT.NS
2015-02-16,930.460205078125,947.1395285077181,925.747098864072,939.8017713505951,1676532,LT.NS
2015-02-18,938.8704833984375,945.389787862068,933.5928626252546,934.0444121544343,2187792,LT.NS
2015-02-19,958.739013671875,965.2018876394029,938.3343277704624,941.9467241581204,2808871,LT.NS
2015-02-20,946.9136962890625,967.9110047666275,943.4705928655629,959.5572879985659,5372566,LT.NS
2015-02-23,952.219482421875,966.2742574399044,947.9014952062511,951.9091132026855,3558913,LT.NS
2015-02-24,971.4671020507812,973.3861614934984,953.9410085028088,954.7312459273572,3186507,LT.NS
2015-02-25,958.3721923828125,979.200214229677,951.6552760019144,973.6686542724213,2760175,LT.NS
2015-02-26,947.1676635742188,959.9806513187699,942.6239534097983,958.992802860941,2867676,LT.NS
2015-02-27,992.8312377929688,996.2461256725948,959.5572425020823,961.1376138760528,6404554,LT.NS
2015-03-02,1042.0228271484375,1044.2242473608048,1005.8419175163435,1005.8419175163435,7276993,LT.NS
2015-03-03,1045.155517578125,1049.3042126488192,1031.8627641211276,1044.22420317933,3566704,LT.NS
2015-03-04,1037.39453125,1068.9469825763415,1025.5976053987013,1055.5131508391037,4956996,LT.NS
2015-03-05,1030.7059326171875,1042.2206023784604,1013.1798344332752,1039.8498894777229,2831550,LT.NS
2015-03-09,994.7222900390625,1028.1938998798128,990.6018105029368,1025.7103260046974,2366515,LT.NS
2015-03-10,989.162353515625,1010.1314443880592,973.1320908460916,998.5039177210239,2668429,LT.NS
2015-03-11,981.9658813476562,996.5285339606584,977.732540081893,996.1616306038844,2817523,LT.NS
2015-03-12,986.31201171875,996.2462035947516,982.2197476780267,987.7795216850142,2488366,LT.NS
2015-03-13,955.12646484375,998.7016658253224,950.0746705556477,996.9801138816058,3480124,LT.NS
2015-03-16,948.1555786132812,965.1453743856056,943.3577229604712,958.4284591541177,1994878,LT.NS
2015-03-17,968.3909912109375,972.5395830430463,950.0746585483032,957.299554214062,2178091,LT.NS
2015-03-18,959.02099609375,975.0794759629855,955.4368157340704,973.6966121776251,1931079,LT.NS
2015-03-19,949.6229248046875,981.5423743382828,942.6238569330292,971.4387878498367,3146062,LT.NS
2015-03-20,942.8215942382812,958.1180545964103,933.0566932835887,950.0747056490242,2528511,LT.NS
2015-03-23,944.232421875,953.9126740882143,938.6726485671734,949.5664721485794,1682382,LT.NS
2015-03-24,943.837646484375,953.2356439406716,934.7218028926096,944.6277806581263,2093748,LT.NS
2015-03-25,921.5984497070312,946.4905185369337,917.9859500420534,944.3174170018488,2524261,LT.NS
2015-03-26,922.5580444335938,939.8018843468429,910.7046873337237,915.5307590219425,5232288,LT.NS
2015-03-27,946.9983520507812,951.4292005939666,926.8193927982062,931.3914216056726,4774842,LT.NS
2015-03-30,975.7850952148438,978.7484338987935,950.243972437533,953.9127990489603,3359008,LT.NS
2015-03-31,970.648681640625,986.0862172582255,965.9073602881347,979.3410868946816,2813583,LT.NS
2015-04-01,978.889404296875,981.6270196191175,969.7172354133153,971.7774749117139,1500330,LT.NS
2015-04-06,992.2388916015625,995.8512881654897,972.0881432017894,980.1879234351085,2732079,LT.NS
2015-04-07,998.8991088867188,1006.2368649527925,986.7917131923051,999.2094780779017,2142483,LT.NS
2015-04-08,1004.4026489257812,1008.8052827589969,994.1014490066162,1001.8344286308949,2066943,LT.NS
2015-04-09,999.5199584960938,1009.22842676231,990.9404155385683,1007.5350904757961,1702879,LT.NS
2015-04-10,995.6820678710938,1003.5843409560177,987.7797947861699,999.0687415713356,1415592,LT.NS
2015-04-13,1017.9776611328125,1019.9531518056926,999.7742907638146,1004.854301099349,2358313,LT.NS
2015-04-15,1009.0308227539062,1027.2624014744647,997.8829576966964,1018.2594219518479,2280493,LT.NS
2015-04-16,990.206787109375,1009.2286083744216,982.1352229147055,1009.2286083744216,2251882,LT.NS
2015-04-17,981.9942016601562,997.0366207768428,976.5472882024553,993.4806550748646,1497997,LT.NS
2015-04-20,958.6824951171875,983.2076588365978,942.0594994487631,983.2076588365978,2375331,LT.NS
2015-04-21,953.2074584960938,971.0721395107662,948.2685254748897,958.428545390692,2067291,LT.NS
2015-04-22,985.2958984375,988.90839743581,951.5139219952028,956.6221462675535,2776149,LT.NS
2015-04-23,973.1604614257812,994.778716168269,966.9233113834727,990.6018058844177,2547232,LT.NS
2015-04-24,947.4783325195312,974.1201706651615,942.6241487849339,971.9752843610736,2187252,LT.NS
2015-04-27,941.3257446289062,957.2148293690934,935.5683595366905,948.2401671337409,2775021,LT.NS
2015-04-28,940.0557861328125,950.8084314157935,923.4327905986922,950.8084314157935,3310885,LT.NS
2015-04-29,934.2984619140625,943.8940703584617,929.0773752216279,937.8826427919244,2125135,LT.NS
2015-04-30,920.7799072265625,935.1168362393402,917.5625266402812,934.6088559765207,3737527,LT.NS
2015-05-04,919.6510620117188,931.5891676708558,913.3292651764135,926.1140391317695,2455548,LT.NS
2015-05-05,927.0453491210938,939.8018042755973,918.2117628260228,922.8684384327938,2135422,LT.NS
2015-05-06,883.1597900390625,927.8921384253081,879.5191779199032,927.1019008025091,4843735,LT.NS
2015-05-07,885.55859375,894.6461184279409,871.2780944744593,880.5350148209338,3978019,LT.NS
2015-05-08,903.818359375,911.5794505704482,892.6988105550582,896.9039364318936,3842286,LT.NS
2015-05-11,911.7489013671875,921.1751142524586,907.4873444629028,909.4910503223689,3087799,LT.NS
2015-05-12,880.1962890625,911.5230142069066,877.7127150904637,911.5230142069066,3287785,LT.NS
2015-05-13,897.299072265625,900.2906265906813,880.9865487283435,886.2076352662211,2439559,LT.NS
2015-05-14,890.0459594726562,898.5409618656668,886.405347514438,895.2953653483089,1777146,LT.NS
2015-05-15,898.5689697265625,904.241605121593,889.2838352431944,895.6902772793486,2762061,LT.NS
2015-05-18,910.083740234375,912.3132724417712,896.903951334339,901.6452729556213,1792155,LT.NS
2015-05-19,914.7968139648438,922.8683775942719,908.1927603802861,911.5512179412458,2281797,LT.NS
2015-05-20,910.1967163085938,923.1225683670424,907.6284958008547,918.8892265022996,1442643,LT.NS
2015-05-21,924.73095703125,926.2550011165378,908.390322953913,914.4016464404577,2451279,LT.NS
2015-05-22,933.2822875976562,938.1082544245088,921.6264418609032,925.6904900804924,2647665,LT.NS
2015-05-25,920.187255859375,931.2221578350102,917.2239171613876,931.2221578350102,1397434,LT.NS
2015-05-26,913.49853515625,923.8278456076514,907.9105458406879,923.8278456076514,2059530,LT.NS
2015-05-27,923.0942993164062,929.0209775825139,908.3340344256438,914.4017896280174,1575588,LT.NS
2015-05-28,918.2117309570312,926.1704332975335,905.9350411470939,924.0537626406477,2633245,LT.NS
2015-05-29,933.846923828125,942.4828991867996,917.6191491208369,920.3284463521289,4191568,LT.NS
2015-06-01,962.6898803710938,964.6372584136985,927.3838606480244,944.881634238463,5386807,LT.NS
2015-06-02,944.627685546875,969.6043978738436,940.9306434692465,965.7661755251005,4373604,LT.NS
2015-06-03,933.3953247070312,952.5300066883788,927.9484117941334,945.4461880277964,3209997,LT.NS
2015-06-04,938.3623657226562,948.268341881449,928.8231895282602,935.8505766173505,1967170,LT.NS
2015-06-05,950.3004760742188,961.8151437442065,936.2740190083568,936.9795069899327,2404830,LT.NS
2015-06-08,947.5628662109375,962.9440752726427,943.2448787266343,950.3569128288713,2129532,LT.NS
2015-06-09,940.8741455078125,951.5421435776939,934.7216420239387,945.9823698134528,1416730,LT.NS
2015-06-10,962.97216796875,969.6608670859664,942.6239167998656,943.1883277873824,2389308,LT.NS
2015-06-11,946.0953979492188,973.3580759680465,942.7651555099217,967.9676968971775,2981295,LT.NS
2015-06-12,935.540283203125,950.0747216562975,931.3351569678234,945.2205381605025,1835109,LT.NS
2015-06-15,941.720947265625,956.396461781763,932.4640270214427,939.9146458219122,1700772,LT.NS
2015-06-16,946.8009643554688,951.0907365310297,934.6371358273976,942.6240537231959,2043630,LT.NS
2015-06-17,965.6818237304688,972.257663765399,946.0109411162738,951.6553631489282,3984108,LT.NS
2015-06-18,969.2376098632812,976.2084633504903,964.4961851211993,968.0240382937999,2842159,LT.NS
2015-06-19,968.6449584960938,983.3205767005028,963.6495948940395,973.6685374843927,2126232,LT.NS
2015-06-22,977.9019775390625,981.5709082983143,968.899098005078,973.668635644954,1613481,LT.NS
2015-06-23,997.1211547851562,1000.1974585465412,980.7240888336204,982.6995791778203,2350728,LT.NS
2015-06-24,989.6140747070312,1001.7213682711241,984.9573994855214,997.9395766555731,1816593,LT.NS
2015-06-25,1021.5051879882812,1025.5974520914135,982.1915472741078,982.1915472741078,4201746,LT.NS
2015-06-26,1005.1079711914062,1018.2595431021953,1001.8906941832495,1018.0338200469794,1818054,LT.NS
2015-06-29,1010.66796875,1013.1797584136016,970.2819297684068,986.0863711949376,3110302,LT.NS
2015-06-30,1006.2933959960938,1021.0254437114277,997.9395753217964,1007.8738709027023,3076677,LT.NS
2015-07-01,1022.6060180664062,1026.72639468355,1006.378140017789,1006.378140017789,2471292,LT.NS
2015-07-02,1016.1993408203125,1026.1618514711342,1011.4862349858766,1022.7751786940019,1335757,LT.NS
2015-07-03,1020.1223754882812,1030.112998785093,1011.7685545620443,1016.0018957945215,1830951,LT.NS
2015-07-06,1025.06103515625,1028.1373384019698,1001.8906271015475,1001.9188424815603,2029512,LT.NS
2015-07-07,1022.4083251953125,1029.5485744288587,1013.2925856475202,1025.569275062996,1728982,LT.NS
2015-07-08,1019.6426391601562,1024.2993146463343,999.0685588527277,1010.3575035732702,2385891,LT.NS
2015-07-09,1043.603271484375,1044.7886277131702,1024.6096664978363,1024.6096664978363,2888308,LT.NS
2015-07-10,1059.1256103515625,1061.1576349380014,1043.97022714208,1044.2242689727836,2696910,LT.NS
2015-07-13,1048.570556640625,1061.15772058484,1040.8376797865328,1059.125695834395,2160397,LT.NS
2015-07-14,1048.48583984375,1056.6138349449193,1044.845124771413,1049.699411534529,1669578,LT.NS
2015-07-15,1055.17431640625,1061.1574240779964,1051.2513449449186,1052.6907427777812,1757511,LT.NS
2015-07-16,1054.4124755859375,1059.4642698532593,1048.175325062311,1055.513082332244,2124406,LT.NS
2015-07-17,1056.4161376953125,1065.67305757168,1052.1545811084127,1056.0211223126062,2513529,LT.NS
2015-07-20,1053.9891357421875,1061.1011698884518,1044.2242352412184,1057.2064131598129,1654725,LT.NS
2015-07-21,1041.3736572265625,1062.8508345178827,1037.5072196100186,1055.4565438779998,1305582,LT.NS
2015-07-22,1046.736083984375,1054.3843142414728,1033.527975527245,1040.6117946894385,1643224,LT.NS
2015-07-23,1033.5279541015625,1052.4369139491232,1028.984243343298,1049.8686936586037,2011395,LT.NS
2015-07-24,1017.328369140625,1036.8581703512384,1014.3368147749791,1035.7575635991304,1986279,LT.NS
2015-07-27,984.0261840820312,1014.8731497630528,980.9217677470846,1014.3651693959633,3556780,LT.NS
2015-07-28,992.8312377929688,1000.1973124901275,984.1952642617262,987.7794444250853,1856446,LT.NS
