Date,Close,High,Low,Open,Volume,ticker
2024-05-13,1238.0430908203125,1246.5299425304079,1227.4345261826932,1241.1548673811715,2316566,HCLTECH.NS
2024-05-14,1245.7283935546875,1251.2919040933905,1234.082455289736,1246.6241818318576,3200462,HCLTECH.NS
2024-05-15,1256.9027099609375,1263.880810770787,1243.0879788860216,1244.0309623708583,2975965,HCLTECH.NS
2024-05-16,1271.283203125,1280.3830167400877,1252.7535546984823,1268.3127821373419,5055915,HCLTECH.NS
2024-05-17,1257.1854248046875,1273.970575395085,1254.3564746002573,1273.970575395085,2487831,HCLTECH.NS
2024-05-21,1265.3895263671875,1272.886198820423,1239.080264844997,1239.080264844997,4966721,HCLTECH.NS
2024-05-22,1266.4739990234375,1275.762363207252,1263.5978533876566,1272.0375094240042,2390777,HCLTECH.NS
2024-05-23,1276.3753662109375,1280.9958932862505,1261.7119266988338,1269.8687570198047,3326149,HCLTECH.NS
2024-05-24,1268.5013427734375,1282.4575444483144,1264.3993876202378,1282.4575444483144,1769966,HCLTECH.NS
2024-05-27,1276.1397705078125,1282.0804982081424,1261.7120751735893,1273.970862152107,1942325,HCLTECH.NS
2024-05-28,1280.94873046875,1285.5693723560075,1268.8784963686019,1280.4300435316038,2147233,HCLTECH.NS
2024-05-29,1275.9510498046875,1288.6813280421875,1270.1516778077666,1288.1155609203583,3845920,HCLTECH.NS
2024-05-30,1255.9124755859375,1274.4893184799241,1249.547337345442,1269.255714326959,4150461,HCLTECH.NS
2024-05-31,1248.6043701171875,1264.4465382100434,1240.7304812876375,1255.912491895625,10319045,HCLTECH.NS
2024-06-03,1239.5047607421875,1277.5070462883732,1235.1670591560721,1273.546561168508,5384064,HCLTECH.NS
2024-06-04,1229.2259521484375,1249.4528983071132,1164.5843995541773,1249.4528983071132,5447244,HCLTECH.NS
2024-06-05,1267.086669921875,1279.5341190957633,1241.0603527186847,1244.738010772567,3005139,HCLTECH.NS
2024-06-06,1317.8193359375,1319.9882438582897,1273.876331371229,1276.7995569655636,5936709,HCLTECH.NS
2024-06-07,1349.8807373046875,1356.6230916377656,1318.2907933998974,1326.7776440011842,5884025,HCLTECH.NS
2024-06-10,1337.8577880859375,1359.7821535999449,1317.8193894978663,1357.8961866740087,3293739,HCLTECH.NS
2024-06-11,1347.3349609375,1355.9631684512171,1334.6989581704995,1343.7515773537707,2269082,HCLTECH.NS
2024-06-12,1356.717529296875,1388.0717311033884,1352.709849366719,1388.0717311033884,5990861,HCLTECH.NS
2024-06-13,1361.8096923828125,1374.5870501904635,1355.1616124301718,1365.2044100799992,4232861,HCLTECH.NS
2024-06-14,1349.45654296875,1363.5540998239212,1343.185679861057,1361.809603423659,3065114,HCLTECH.NS
2024-06-18,1355.255615234375,1357.660268804409,1345.684426386065,1349.4563597600659,2223029,HCLTECH.NS
2024-06-19,1363.41259765625,1369.117693570754,1348.7492740803432,1357.9433627144433,3117522,HCLTECH.NS
